time,open,high,low,close,volume
2026-02-06T20:00:00+00:00,326.6199999999998,328.1599999999998,326.18999999999977,326.7999999999998,1811
2026-02-06T20:30:00+00:00,326.7999999999998,328.0499999999998,326.01999999999975,326.19999999999976,3215
2026-02-09T14:30:00+00:00,326.19999999999976,337.27999999999975,324.57999999999976,330.6099999999998,1865
2026-02-09T15:00:00+00:00,330.6099999999998,335.00999999999976,329.3699999999998,332.87999999999977,1444
2026-02-09T15:30:00+00:00,332.87999999999977,336.88999999999976,332.87999999999977,336.02999999999975,1738
2026-02-09T16:00:00+00:00,336.02999999999975,340.1699999999998,336.00999999999976,340.0999999999998,2301
2026-02-09T16:30:00+00:00,340.0999999999998,342.62999999999977,339.2399999999998,341.2899999999998,2554
2026-02-09T17:00:00+00:00,341.2899999999998,346.1699999999998,341.12999999999977,343.87999999999977,2854
2026-02-09T17:30:00+00:00,343.87999999999977,344.20999999999975,341.7899999999998,342.70999999999975,1965
2026-02-09T18:00:00+00:00,342.70999999999975,343.1099999999998,339.9099999999998,340.46999999999974,1863
2026-02-09T18:30:00+00:00,340.46999999999974,342.01999999999975,339.9899999999998,341.0999999999998,1544
2026-02-09T19:00:00+00:00,341.0999999999998,342.5399999999998,340.6799999999998,341.6699999999998,1401
2026-02-09T19:30:00+00:00,341.6699999999998,342.2899999999998,340.01999999999975,340.1699999999998,1560
2026-02-09T20:00:00+00:00,340.1699999999998,340.50999999999976,338.68999999999977,338.71999999999974,1675
2026-02-09T20:30:00+00:00,338.71999999999974,339.6599999999998,337.4899999999998,337.9099999999998,2842
2026-02-10T14:30:00+00:00,337.9099999999998,341.7299999999998,335.9199999999998,339.20999999999975,1623
2026-02-10T15:00:00+00:00,339.20999999999975,341.3099999999998,338.1699999999998,340.38999999999976,1461
2026-02-10T15:30:00+00:00,340.38999999999976,341.0499999999998,337.07999999999976,337.13999999999976,1410
2026-02-10T16:00:00+00:00,337.13999999999976,338.44999999999976,335.2399999999998,335.3599999999998,1770
2026-02-10T16:30:00+00:00,335.3599999999998,337.1099999999998,334.9799999999998,336.1599999999998,1328
2026-02-10T17:00:00+00:00,336.1599999999998,337.7999999999998,335.70999999999975,336.88999999999976,976
2026-02-10T17:30:00+00:00,336.88999999999976,337.12999999999977,335.87999999999977,336.6699999999998,770
2026-02-10T18:00:00+00:00,336.6699999999998,337.14999999999975,335.64999999999975,335.6699999999998,1057
2026-02-10T18:30:00+00:00,335.6699999999998,336.81999999999977,335.38999999999976,336.7299999999998,854
2026-02-10T19:00:00+00:00,336.7299999999998,336.9199999999998,335.38999999999976,335.77999999999975,1034
2026-02-10T19:30:00+00:00,335.77999999999975,336.4899999999998,335.1199999999998,336.2399999999998,1189
2026-02-10T20:00:00+00:00,336.2399999999998,336.38999999999976,334.4099999999998,334.6199999999998,1170
2026-02-10T20:30:00+00:00,334.6199999999998,334.9099999999998,333.57999999999976,334.3699999999998,2420
2026-02-11T14:30:00+00:00,334.3699999999998,340.0599999999998,333.81999999999977,334.2999999999998,1122
2026-02-11T15:00:00+00:00,334.2999999999998,334.9099999999998,327.50999999999976,328.26999999999975,2162
2026-02-11T15:30:00+00:00,328.26999999999975,333.13999999999976,327.9099999999998,332.87999999999977,1441
2026-02-11T16:00:00+00:00,332.87999999999977,333.3499999999998,330.7399999999998,330.76999999999975,955
2026-02-11T16:30:00+00:00,330.76999999999975,332.7299999999998,330.26999999999975,332.1799999999998,808
2026-02-11T17:00:00+00:00,332.1799999999998,336.26999999999975,331.4199999999998,336.07999999999976,1279
